customer_id,signup_date,customer_age,customer_gender,state
CUST02652,2023-10-15,22,Female,GA
CUST00692,2022-10-21,57,Other,MI
CUST00066,2022-03-22,27,Female,OH
CUST00207,2022-04-19,21,Male,VA
CUST01534,2022-05-30,67,Male,MI
CUST00393,2022-03-01,55,Female,NY
CUST02861,2023-10-05,24,Male,MA
CUST01525,2022-01-30,59,Other,MA
CUST01415,2022-10-17,19,Female,OH
CUST02835,2023-11-06,44,Other,WA
CUST01138,2023-05-18,46,Other,IL
CUST02838,2023-09-12,20,Male,IL
CUST00394,2023-08-17,22,Other,FL
CUST02441,2022-11-23,21,Male,AZ
CUST01963,2024-05-17,69,Female,NY
CUST02393,2023-03-05,62,Male,MI
CUST01588,2023-01-03,58,Male,VA
CUST02309,2023-12-03,63,Female,MI
CUST00326,2023-11-01,44,Male,GA
CUST01691,2023-01-13,64,Male,AZ
CUST00596,2024-04-20,31,Other,FL
CUST02373,2022-08-28,68,Male,OH
CUST02262,2023-09-05,59,Female,OH
CUST02739,2023-12-30,36,Other,CO
CUST01290,2022-06-29,34,Female,VA
CUST02519,2023-06-04,69,Other,GA
CUST00958,2023-01-20,38,Other,GA
CUST01191,2022-03-03,33,Female,FL
CUST02425,2022-08-16,64,Other,VA
CUST00938,2023-12-18,43,Female,WA
CUST02846,2022-03-25,18,Female,AZ
CUST02653,2023-02-20,48,Female,AZ
CUST01590,2022-10-30,50,Other,CO
CUST01600,2024-06-04,57,Other,GA
CUST02938,2022-09-04,48,Male,NY
CUST01349,2024-02-18,33,Other,MA
CUST02568,2022-02-07,37,Male,GA
CUST01241,2024-04-26,28,Male,GA
CUST01717,2022-11-06,64,Other,MA
CUST01178,2022-08-20,29,Male,NC
CUST01788,2022-07-30,49,Other,OH
CUST00923,2022-02-01,22,Other,IL
CUST00417,2024-06-01,46,Female,TX
CUST00463,2024-06-19,19,Male,CO
CUST01313,2023-02-26,31,Female,IL
CUST01917,2022-09-19,26,Other,WA
CUST00297,2022-09-01,62,Male,CA
CUST02465,2022-09-20,30,Female,OH
CUST00915,2022-12-25,22,Female,VA
CUST02232,2023-05-29,27,Other,WA
CUST01341,2022-07-12,59,Male,MI
CUST02909,2022-02-21,69,Other,GA
CUST01320,2024-02-18,52,Other,GA
CUST01356,2023-03-25,58,Female,GA
CUST02113,2022-01-22,18,Male,GA
CUST02348,2023-01-21,38,Female,IL
CUST02707,2022-09-24,18,Male,PA
CUST00166,2022-06-06,35,Other,WA
CUST00029,2023-12-20,54,Other,MA
CUST01508,2023-10-09,46,Female,OH
CUST02456,2022-05-23,30,Male,OH
CUST01010,2024-04-07,45,Male,WA
CUST00430,2023-08-21,43,Other,MA
CUST01166,2023-07-31,58,Other,MA
CUST00222,2023-06-28,68,Other,CA
CUST02015,2023-01-21,54,Other,CO
CUST01609,2022-10-21,27,Male,OH
CUST01286,2023-08-14,33,Female,VA
CUST00382,2023-12-15,61,Other,FL
CUST02659,2022-06-13,51,Female,PA
CUST02482,2023-03-06,48,Other,CO
CUST01684,2024-03-20,41,Other,VA
CUST02306,2023-12-21,37,Male,NC
CUST01769,2022-07-14,32,Male,MA
CUST02506,2023-08-08,59,Female,MI
CUST01146,2023-03-28,35,Other,MI
CUST01778,2023-10-17,60,Female,PA
CUST02100,2022-03-21,32,Female,CA
CUST00547,2023-01-02,44,Other,MI
CUST02527,2023-02-01,63,Male,CO
CUST00220,2023-07-07,20,Female,FL
CUST02656,2024-03-31,25,Female,NY
CUST02491,2023-09-04,23,Male,NC
CUST01234,2023-03-12,44,Female,IL
CUST00239,2022-03-22,49,Other,CO
CUST02833,2022-06-07,40,Female,CA
CUST00550,2022-09-13,26,Other,MA
CUST00715,2023-11-11,61,Male,CA
CUST02063,2023-09-06,38,Male,GA
CUST00284,2022-08-14,33,Other,CA
CUST00116,2023-07-25,57,Other,FL
CUST01644,2022-12-01,62,Other,WA
CUST00721,2024-02-09,51,Other,MI
CUST01598,2022-01-09,52,Other,FL
CUST00859,2022-08-14,58,Male,IL
CUST02233,2022-06-04,21,Female,NY
CUST00997,2023-01-06,68,Male,WA
CUST02200,2022-03-17,57,Female,VA
CUST01856,2022-02-01,69,Male,NY
CUST02606,2023-05-24,58,Male,NC
CUST01201,2022-03-25,56,Female,GA
CUST01767,2023-02-12,44,Female,AZ
CUST01143,2022-10-19,63,Female,MA
CUST00588,2024-05-29,25,Female,TX
CUST01485,2023-10-01,70,Other,OH
CUST01187,2023-03-16,61,Male,CA
CUST02342,2022-12-11,22,Other,OH
CUST01238,2023-10-26,63,Other,IL
CUST01231,2023-11-09,50,Other,GA
CUST00629,2023-03-21,19,Male,PA
CUST02632,2023-09-10,32,Male,TX
CUST02687,2023-08-11,66,Female,FL
CUST00462,2022-03-12,67,Male,FL
CUST00403,2023-05-04,48,Other,AZ
CUST01970,2024-02-20,19,Other,IL
CUST01258,2023-12-18,65,Other,CA
CUST01852,2023-06-18,34,Male,MA
CUST02764,2023-09-19,19,Other,OH
CUST00950,2022-06-17,56,Female,CO
CUST01355,2022-10-22,54,Male,WA
CUST01283,2023-11-20,65,Male,PA
CUST00190,2024-02-27,61,Female,MI
CUST01284,2024-04-21,59,Female,FL
CUST02997,2023-06-06,32,Female,VA
CUST01878,2023-07-16,29,Male,MA
CUST00249,2022-05-12,64,Male,MA
CUST02803,2022-05-08,18,Other,IL
CUST01750,2022-10-14,65,Male,NY
CUST01434,2023-04-12,41,Other,MA
CUST01961,2023-05-09,30,Female,GA
CUST02856,2023-03-03,67,Other,FL
CUST00145,2022-05-23,43,Male,TX
CUST02647,2023-10-17,21,Other,IL
CUST02319,2022-11-13,25,Female,OH
CUST00508,2022-04-05,35,Other,IL
CUST01984,2023-07-25,35,Male,GA
CUST01359,2022-05-05,44,Male,IL
CUST02211,2024-06-03,24,Male,MI
CUST00241,2024-01-20,50,Other,CA
CUST00763,2023-04-21,59,Other,CA
CUST02228,2022-07-12,43,Male,OH
CUST01974,2024-04-06,40,Male,OH
CUST00380,2022-10-20,53,Other,OH
CUST00149,2023-07-06,69,Other,WA
CUST00315,2022-04-10,41,Female,FL
CUST00300,2023-05-13,60,Male,FL
CUST00280,2023-08-26,33,Other,FL
CUST02643,2022-12-28,36,Other,CO
CUST02379,2023-04-26,42,Male,CA
CUST00157,2022-08-13,46,Male,AZ
CUST01362,2023-09-16,22,Male,MA
CUST01190,2023-09-28,25,Male,CO
CUST02149,2022-12-24,31,Male,MI
CUST00531,2022-06-02,37,Female,WA
CUST02445,2023-10-28,22,Other,GA
CUST02012,2024-02-04,21,Other,CA
CUST01121,2023-01-05,53,Other,MA
CUST02459,2023-04-26,33,Other,CA
CUST01354,2022-05-15,27,Female,IL
CUST00912,2024-02-07,35,Male,NY
CUST00617,2023-07-04,48,Other,VA
CUST00611,2022-12-26,50,Female,PA
CUST01933,2022-05-14,42,Female,NY
CUST00337,2022-07-16,33,Female,OH
CUST02421,2022-05-31,67,Male,FL
CUST00397,2022-03-04,40,Male,GA
CUST00117,2022-08-13,48,Other,NY
CUST02224,2023-04-06,37,Female,FL
CUST01501,2023-05-15,31,Other,MA
CUST00185,2022-04-28,44,Other,TX
CUST01119,2022-10-31,28,Other,MA
CUST00684,2023-09-23,63,Male,OH
CUST02034,2023-11-22,54,Male,OH
CUST00295,2022-03-14,59,Other,PA
CUST01489,2022-03-24,61,Male,MI
CUST02710,2022-08-08,30,Male,NY
CUST02768,2023-02-12,25,Male,CO
CUST01394,2022-05-29,31,Male,IL
CUST01063,2023-05-03,54,Female,VA
CUST00773,2023-11-15,54,Female,CA
CUST01288,2024-02-21,20,Female,TX
CUST01152,2023-05-05,54,Male,WA
CUST00734,2024-05-20,41,Female,MA
CUST02627,2022-12-02,29,Female,MA
CUST00248,2022-05-09,28,Other,OH
CUST00522,2023-03-29,60,Female,AZ
CUST01095,2022-05-04,24,Female,IL
CUST01042,2022-12-30,20,Female,MA
CUST02257,2023-02-01,48,Female,OH
CUST02922,2022-11-17,55,Male,NY
CUST00534,2024-05-04,66,Male,WA
CUST01085,2024-02-03,40,Male,NY
CUST02867,2022-09-08,34,Male,AZ
CUST01420,2023-08-17,18,Other,MI
CUST02111,2022-04-28,29,Other,CO
CUST02809,2022-11-27,51,Male,CA
CUST02982,2023-11-28,59,Female,PA
CUST00110,2022-06-17,64,Male,GA
CUST00254,2022-09-29,29,Male,TX
CUST02353,2023-12-11,68,Other,MA
CUST02442,2022-04-12,50,Male,AZ
CUST01705,2022-01-26,29,Male,TX
CUST01539,2023-11-30,31,Other,MA
CUST02841,2023-08-01,31,Male,CA
CUST01447,2022-11-22,59,Male,OH
CUST01204,2022-06-27,42,Other,NY
CUST02372,2023-04-05,24,Other,TX
CUST02145,2023-06-28,39,Other,MI
CUST00321,2023-04-24,27,Male,NY
CUST02497,2022-09-05,54,Other,TX
CUST01552,2023-08-21,49,Other,IL
CUST00499,2023-12-05,38,Female,NY
CUST01424,2022-06-02,26,Other,IL
CUST00359,2022-01-16,38,Male,CO
CUST02936,2023-06-02,64,Male,CA
CUST00318,2022-12-29,32,Other,FL
CUST02378,2024-03-14,34,Female,TX
CUST00392,2022-08-11,31,Male,OH
CUST01884,2022-10-29,53,Other,MA
CUST00357,2023-07-08,27,Other,TX
CUST02090,2024-04-05,49,Other,NC
CUST01789,2022-03-12,21,Male,CA
CUST00772,2023-04-21,62,Male,NY
CUST01294,2023-03-29,46,Male,IL
CUST01847,2022-02-14,67,Female,AZ
CUST02883,2022-12-15,66,Other,AZ
CUST01560,2023-11-14,51,Male,IL
CUST00979,2024-03-12,30,Male,CA
CUST01454,2023-11-11,22,Other,WA
CUST00107,2023-07-01,40,Male,WA
CUST01786,2024-03-16,33,Male,VA
CUST02828,2023-05-30,30,Female,IL
CUST00716,2023-10-11,45,Female,NY
CUST01937,2023-07-30,40,Female,MI
CUST01848,2024-01-15,31,Female,PA
CUST02371,2024-03-13,67,Other,WA
CUST02965,2023-02-15,24,Other,MA
CUST02011,2022-04-04,65,Other,NC
CUST02326,2022-08-20,30,Other,IL
CUST00324,2022-02-25,56,Female,CO
CUST01559,2022-09-19,22,Male,OH
CUST01887,2023-09-12,47,Female,GA
CUST01006,2023-06-19,34,Other,TX
CUST01877,2023-08-23,70,Female,WA
CUST00591,2022-07-24,48,Other,AZ
CUST01395,2023-01-28,49,Male,AZ
CUST01809,2023-07-08,43,Other,PA
CUST01193,2024-01-28,25,Other,NC
CUST02998,2023-02-16,53,Male,AZ
CUST02447,2024-03-21,63,Male,VA
CUST02635,2022-06-20,65,Male,CA
CUST02911,2023-01-29,59,Female,OH
CUST02062,2023-02-09,69,Female,NY
CUST02708,2023-12-22,20,Male,CA
CUST01771,2024-05-18,40,Female,FL
CUST00782,2024-01-07,60,Male,CO
CUST00740,2023-08-13,32,Other,PA
CUST01923,2022-04-04,47,Male,IL
CUST00041,2022-06-13,68,Other,OH
CUST00661,2022-11-18,40,Male,OH
CUST00431,2023-08-02,51,Male,MA
CUST02121,2023-01-06,56,Male,GA
CUST01257,2022-11-08,54,Female,NY
CUST02577,2023-06-12,69,Male,IL
CUST02049,2022-12-20,32,Other,CO
CUST02711,2023-09-19,64,Male,MA
CUST01455,2024-03-22,26,Male,IL
CUST02026,2023-09-03,62,Female,MA
CUST01198,2022-08-05,50,Other,AZ
CUST01910,2023-03-02,22,Other,FL
CUST01553,2022-05-27,42,Other,OH
CUST01111,2023-08-27,61,Other,TX
CUST00527,2022-01-10,62,Female,PA
CUST01088,2022-12-27,47,Male,CO
CUST00799,2024-02-24,33,Male,CO
CUST02642,2024-06-09,55,Female,FL
CUST01977,2023-07-29,68,Other,MA
CUST01895,2023-10-29,67,Female,VA
CUST02517,2023-06-04,29,Other,GA
CUST01954,2022-12-27,48,Other,FL
CUST01751,2022-02-03,57,Female,PA
CUST00589,2023-04-27,65,Male,WA
CUST02719,2022-03-17,61,Other,PA
CUST00538,2022-06-01,32,Male,AZ
CUST00049,2022-12-11,59,Female,CA
CUST01579,2022-11-06,18,Other,VA
CUST00113,2022-10-04,69,Male,WA
CUST01478,2023-11-02,24,Other,IL
CUST02822,2022-05-09,25,Female,NC
CUST01174,2023-09-13,40,Female,VA
CUST02853,2022-08-04,49,Female,NC
CUST00620,2022-04-29,31,Other,AZ
CUST01060,2024-02-16,53,Other,AZ
CUST02971,2023-07-21,40,Male,IL
CUST01021,2024-05-22,62,Male,VA
CUST01591,2023-12-18,67,Other,OH
CUST02422,2024-04-30,70,Male,OH
CUST01758,2024-05-25,67,Other,WA
CUST00261,2024-02-13,61,Male,WA
CUST00559,2024-02-07,41,Other,CO
CUST01615,2022-12-27,66,Other,TX
CUST02437,2022-03-25,66,Female,TX
CUST02322,2022-12-16,29,Male,WA
CUST00307,2023-04-30,50,Other,MA
CUST00833,2024-05-02,46,Female,WA
CUST02796,2024-02-26,48,Female,NC
CUST02597,2024-03-29,54,Female,GA
CUST01875,2023-10-02,37,Male,MA
CUST01709,2023-09-17,63,Male,MA
CUST01446,2022-02-14,45,Female,PA
CUST01219,2022-10-17,38,Male,NC
CUST00099,2022-10-01,51,Other,OH
CUST01383,2022-10-26,58,Other,NC
CUST02377,2024-04-08,44,Female,OH
CUST02214,2023-09-22,30,Male,OH
CUST02994,2022-05-28,35,Female,MA
CUST01266,2023-09-05,25,Other,WA
CUST02657,2024-02-07,61,Female,WA
CUST01673,2022-08-20,54,Other,VA
CUST01115,2022-10-17,33,Male,MA
CUST02472,2023-06-25,58,Male,NC
CUST02315,2023-06-05,54,Female,NC
CUST01835,2022-03-07,55,Male,VA
CUST00781,2024-04-14,54,Female,GA
CUST01983,2023-10-21,42,Other,MI
CUST02824,2022-11-07,24,Male,AZ
CUST00766,2022-09-13,54,Female,GA
CUST02972,2022-10-23,60,Male,CO
CUST02071,2024-02-22,25,Other,IL
CUST01627,2024-05-08,23,Other,MI
CUST01385,2023-12-24,62,Female,VA
CUST01842,2022-04-22,38,Female,OH
CUST01862,2023-12-04,56,Other,CA
CUST00045,2022-10-12,19,Other,PA
CUST00299,2023-11-17,21,Male,FL
CUST00843,2023-01-25,60,Male,CA
CUST02904,2022-10-01,47,Other,MA
CUST01173,2023-03-03,25,Other,TX
CUST01551,2023-05-25,33,Male,MA
CUST02706,2024-03-04,42,Male,WA
CUST02533,2024-03-18,47,Female,GA
CUST01510,2022-10-22,23,Other,GA
CUST01960,2023-11-04,44,Female,AZ
CUST02126,2022-09-07,58,Male,NY
CUST00441,2023-02-10,64,Male,OH
CUST01969,2022-04-28,68,Male,VA
CUST02629,2022-10-30,39,Female,MI
CUST02454,2023-12-14,19,Other,VA
CUST01297,2023-08-23,69,Female,MA
CUST01661,2023-05-09,64,Female,CA
CUST01832,2023-06-23,26,Female,CO
CUST00338,2022-07-14,61,Female,IL
CUST00828,2023-07-10,38,Female,TX
CUST02304,2022-05-11,33,Female,VA
CUST00659,2022-12-05,64,Male,CA
CUST02780,2022-11-21,21,Other,WA
CUST00989,2022-12-16,63,Female,AZ
CUST00288,2023-10-09,39,Male,GA
CUST01236,2023-07-12,49,Male,MI
CUST00490,2023-07-21,70,Other,FL
CUST00609,2024-03-02,34,Male,CA
CUST00070,2023-10-06,20,Other,GA
CUST00008,2022-05-23,51,Male,GA
CUST02906,2022-09-11,42,Female,VA
CUST01350,2022-02-22,66,Female,GA
CUST00322,2024-06-03,47,Male,WA
CUST00622,2022-09-25,38,Other,WA
CUST02921,2024-01-09,44,Other,NC
CUST02312,2023-10-24,54,Other,TX
CUST01569,2023-03-29,52,Female,CA
CUST00413,2022-03-12,59,Other,MI
CUST02187,2022-06-04,34,Female,PA
CUST01913,2022-11-17,30,Other,CO
CUST01807,2022-05-29,58,Male,GA
CUST02219,2023-08-18,64,Male,VA
CUST00059,2024-04-06,28,Other,MA
CUST00678,2023-03-07,18,Male,MA
CUST02329,2022-03-21,45,Male,MI
CUST02784,2023-04-23,24,Other,CO
CUST02860,2023-05-25,64,Female,WA
CUST01289,2024-02-14,46,Male,FL
CUST02819,2023-10-13,57,Other,IL
CUST00316,2023-11-06,57,Female,IL
CUST01104,2022-07-09,69,Female,NY
CUST01028,2024-02-08,69,Other,AZ
CUST01819,2023-01-02,34,Male,TX
CUST00015,2023-08-28,57,Other,MI
CUST02509,2023-11-12,19,Female,GA
CUST01581,2023-01-29,31,Male,GA
CUST02450,2022-02-09,26,Male,FL
CUST01587,2023-08-09,36,Other,MI
CUST01123,2022-11-06,47,Female,CA
CUST02995,2022-07-23,21,Male,OH
CUST02799,2023-05-30,31,Female,FL
CUST00125,2024-04-21,67,Female,OH
CUST01865,2023-12-31,38,Other,WA
CUST00557,2023-02-21,23,Male,PA
CUST00921,2022-02-11,48,Other,VA
CUST00514,2022-01-04,58,Female,AZ
CUST00949,2024-04-18,59,Other,GA
CUST00021,2022-08-27,37,Other,IL
CUST02226,2023-08-09,24,Male,OH
CUST01156,2023-02-15,29,Male,NY
CUST01979,2024-04-18,40,Male,CA
CUST02138,2022-12-08,58,Other,VA
CUST02949,2023-11-20,63,Female,MI
CUST01577,2023-04-13,55,Male,FL
CUST00427,2022-03-25,25,Female,IL
CUST02925,2022-06-13,54,Other,GA
CUST00482,2023-11-11,31,Male,GA
CUST01657,2024-04-30,26,Male,NC
CUST00253,2022-06-19,63,Other,GA
CUST02020,2023-01-14,29,Male,MI
CUST01114,2023-09-04,65,Male,MA
CUST02840,2024-05-12,49,Other,AZ
CUST01054,2022-03-29,24,Female,VA
CUST02025,2023-08-05,65,Other,AZ
CUST02874,2022-03-16,36,Male,NC
CUST01675,2023-11-24,22,Other,CO
CUST02387,2024-02-27,35,Male,WA
CUST00144,2022-09-29,42,Other,OH
CUST02648,2024-03-21,58,Female,AZ
CUST00161,2022-04-04,48,Other,TX
CUST02276,2024-01-12,32,Male,PA
CUST01997,2022-12-14,51,Female,PA
CUST00156,2023-01-06,40,Other,NY
CUST00308,2022-09-06,63,Other,NC
CUST01514,2023-03-21,25,Male,TX
CUST00705,2023-06-08,19,Other,IL
CUST00331,2024-01-16,52,Female,CA
CUST02285,2023-11-11,23,Female,GA
CUST02189,2022-03-11,22,Other,WA
CUST01002,2022-06-06,26,Other,IL
CUST01669,2023-04-25,51,Male,TX
CUST02117,2023-09-25,67,Male,AZ
CUST02400,2024-06-12,21,Female,WA
CUST02305,2023-11-18,48,Male,FL
CUST01310,2024-05-28,57,Other,OH
CUST01372,2022-04-06,41,Male,TX
CUST02050,2023-03-17,19,Male,GA
CUST01825,2022-01-17,38,Other,OH
CUST01616,2022-08-13,59,Male,WA
CUST00892,2022-02-21,38,Male,PA
CUST02229,2022-11-26,54,Female,IL
CUST00366,2023-05-13,55,Male,OH
CUST00081,2024-03-02,62,Male,WA
CUST00277,2022-03-07,26,Other,NC
CUST01448,2024-02-02,23,Male,PA
CUST02776,2024-04-23,34,Other,PA
CUST01993,2022-10-07,35,Male,CA
CUST00305,2023-08-08,43,Female,PA
CUST02204,2022-02-08,45,Male,IL
CUST01175,2023-09-03,40,Female,MI
CUST00083,2022-03-23,44,Female,TX
CUST00900,2024-02-19,64,Other,OH
CUST01416,2024-01-14,25,Other,IL
CUST01309,2022-04-18,28,Male,MI
CUST00778,2024-02-13,61,Other,WA
CUST00699,2022-11-26,19,Female,GA
CUST02174,2023-08-01,54,Other,CA
CUST02195,2022-10-09,22,Other,CO
CUST00998,2023-10-13,68,Female,CO
CUST01203,2022-09-03,54,Other,TX
CUST02143,2023-10-11,58,Male,MI
CUST01129,2022-02-16,29,Male,NC
CUST00533,2022-02-06,29,Other,VA
CUST00754,2024-02-28,48,Male,NY
CUST02357,2022-06-19,51,Other,MA
CUST01035,2022-01-30,33,Female,VA
CUST00086,2024-06-06,57,Male,VA
CUST01157,2023-05-19,41,Other,VA
CUST01507,2022-08-29,61,Female,PA
CUST00621,2024-06-17,41,Other,NC
CUST02981,2023-10-01,18,Female,NC
CUST01399,2024-02-04,39,Male,TX
CUST00910,2023-04-27,35,Male,MA
CUST01274,2022-04-04,66,Other,MI
CUST00407,2022-06-11,29,Female,IL
CUST01621,2023-11-26,62,Other,VA
CUST00803,2023-10-04,52,Other,NC
CUST00214,2023-09-16,65,Other,MI
CUST02104,2023-03-16,29,Female,GA
CUST00626,2022-02-09,32,Other,IL
CUST02237,2024-04-10,23,Other,MA
CUST01959,2022-06-08,26,Male,IL
CUST02385,2023-03-28,20,Other,OH
CUST00024,2022-01-28,50,Male,TX
CUST02663,2023-09-15,27,Other,VA
CUST01195,2024-02-21,41,Other,AZ
CUST01775,2023-11-10,39,Other,IL
CUST02676,2023-08-04,49,Male,NC
CUST02618,2023-03-17,24,Female,CA
CUST00314,2022-04-07,36,Other,WA
CUST01452,2023-01-26,31,Female,FL
CUST00615,2023-11-27,69,Male,NC
CUST01599,2023-08-03,52,Male,PA
CUST00717,2023-09-27,69,Other,PA
CUST02433,2023-05-30,70,Male,NY
CUST02321,2022-08-08,46,Other,GA
CUST00293,2024-05-30,18,Female,MA
CUST02127,2023-03-23,54,Male,TX
CUST02927,2023-06-12,46,Other,AZ
CUST02964,2022-02-16,57,Male,NY
CUST02192,2023-10-09,42,Female,PA
CUST02641,2024-01-15,34,Male,VA
CUST02551,2024-04-13,56,Other,MI
CUST00521,2024-01-30,59,Female,VA
CUST02358,2024-01-09,68,Female,IL
CUST02476,2022-10-23,33,Male,OH
CUST02829,2023-10-19,67,Male,WA
CUST00023,2023-09-09,39,Male,CA
CUST02165,2024-02-17,44,Male,TX
CUST00325,2023-11-21,41,Female,GA
CUST01052,2023-06-14,24,Male,NC
CUST01693,2024-02-06,32,Male,CO
CUST01263,2023-05-21,50,Other,OH
CUST02797,2022-05-13,62,Female,NC
CUST02172,2023-04-21,48,Female,PA
CUST01713,2023-10-13,32,Female,VA
CUST00863,2023-03-23,38,Male,TX
CUST02939,2022-08-09,49,Female,NC
CUST02153,2023-10-23,40,Other,TX
CUST01367,2022-11-15,43,Other,MA
CUST01078,2023-08-19,24,Female,CO
CUST00244,2022-03-12,30,Male,MA
CUST00649,2023-12-05,34,Other,IL
CUST02933,2022-01-24,57,Other,FL
CUST00425,2022-02-10,59,Male,FL
CUST00134,2024-06-16,40,Other,MA
CUST00736,2022-03-16,47,Male,NY
CUST00228,2022-04-25,18,Female,IL
CUST02695,2022-09-13,66,Female,NY
CUST02818,2022-07-21,64,Other,MA
CUST02475,2024-03-05,19,Male,GA
CUST02146,2023-06-07,46,Female,CA
CUST02940,2023-08-21,25,Male,PA
CUST00729,2022-01-26,40,Female,VA
CUST01036,2023-05-22,60,Female,NY
CUST02868,2024-04-04,47,Other,OH
CUST00610,2022-10-13,41,Other,TX
CUST00345,2023-04-19,51,Male,CA
CUST02760,2023-04-24,64,Male,MI
CUST01784,2022-09-07,31,Other,VA
CUST01953,2022-11-16,53,Other,FL
CUST02171,2023-05-21,24,Female,VA
CUST00696,2023-08-17,48,Female,VA
CUST02308,2024-01-27,43,Male,IL
CUST00047,2022-08-09,48,Female,OH
CUST00555,2023-07-28,39,Female,MI
CUST02622,2023-07-13,34,Male,GA
CUST00709,2024-01-24,52,Male,FL
CUST01124,2022-01-15,32,Female,FL
CUST01935,2022-03-03,45,Other,PA
CUST01682,2023-01-10,54,Female,TX
CUST01457,2023-10-30,32,Male,TX
CUST02253,2022-06-12,25,Female,FL
CUST01324,2022-04-01,28,Male,NY
CUST02471,2023-09-16,43,Female,AZ
CUST02152,2024-04-18,22,Female,CO
CUST00090,2023-04-10,21,Male,GA
CUST00506,2024-05-16,44,Male,GA
CUST01718,2023-10-27,38,Other,AZ
CUST00405,2024-05-23,36,Other,WA
CUST00178,2023-06-26,60,Male,NY
CUST00884,2022-01-28,19,Other,MI
CUST02767,2022-11-13,28,Other,FL
CUST01228,2024-03-21,70,Male,CA
CUST00486,2022-09-28,26,Female,VA
CUST02879,2023-03-02,45,Female,PA
CUST00052,2023-01-25,55,Other,MA
CUST00903,2022-10-12,54,Other,IL
CUST02118,2023-04-17,54,Other,NC
CUST01803,2023-09-03,55,Female,VA
CUST01346,2023-05-26,27,Male,WA
CUST01965,2022-12-25,33,Other,VA
CUST01695,2022-09-26,50,Female,NC
CUST00339,2023-07-04,66,Male,PA
CUST02365,2022-09-01,55,Other,NY
CUST00375,2023-02-04,50,Male,PA
CUST00809,2022-10-20,68,Male,VA
CUST00101,2023-12-01,38,Male,FL
CUST02073,2022-10-24,41,Other,CO
CUST02318,2023-01-07,27,Female,OH
CUST02247,2023-12-26,31,Male,PA
CUST01999,2022-01-07,67,Female,OH
CUST01410,2024-03-17,20,Male,NC
CUST02424,2022-04-04,35,Female,WA
CUST02323,2024-02-24,28,Male,AZ
CUST02793,2023-10-18,25,Other,AZ
CUST00073,2023-01-06,25,Female,NC
CUST02370,2024-02-06,54,Female,VA
CUST01391,2022-09-07,31,Male,GA
CUST01840,2023-06-10,46,Other,TX
CUST00233,2022-11-11,39,Other,AZ
CUST02782,2022-03-17,21,Other,MA
CUST02397,2024-03-31,39,Other,AZ
CUST02303,2024-04-12,54,Other,IL
CUST02649,2022-02-28,55,Male,GA
CUST01427,2023-05-11,28,Female,CA
CUST02771,2023-05-06,59,Male,MA
CUST00510,2023-03-10,53,Female,AZ
CUST01409,2022-12-15,21,Other,GA
CUST02169,2024-03-02,52,Other,CO
CUST02277,2024-05-22,35,Female,GA
CUST00826,2023-02-22,43,Other,FL
CUST00834,2023-03-07,49,Female,TX
CUST00306,2023-08-14,61,Male,VA
CUST02279,2023-09-10,21,Other,FL
CUST01168,2022-03-29,56,Female,MI
CUST01390,2023-04-29,43,Female,NY
CUST00637,2022-04-29,27,Other,CO
CUST02249,2023-03-26,58,Female,TX
CUST00013,2023-07-13,26,Female,OH
CUST02136,2022-12-14,38,Other,AZ
CUST00477,2022-01-09,20,Female,NC
CUST01850,2024-06-06,37,Male,AZ
CUST02790,2024-04-28,44,Female,OH
CUST02376,2022-11-13,40,Other,CA
CUST02314,2023-03-10,69,Other,CA
CUST01301,2023-05-19,65,Female,MA
CUST00936,2022-08-12,37,Other,IL
CUST02161,2022-06-27,46,Male,CA
CUST00541,2022-02-12,27,Other,CA
CUST01710,2022-08-15,65,Other,MA
CUST00718,2022-12-10,29,Male,IL
CUST01760,2022-04-12,64,Female,MI
CUST01074,2023-12-10,27,Other,TX
CUST00996,2023-03-20,70,Other,OH
CUST01833,2022-04-27,67,Male,VA
CUST01957,2023-06-04,35,Male,MA
CUST00554,2024-03-09,31,Other,TX
CUST01762,2023-01-12,66,Other,VA
CUST02575,2022-11-20,69,Other,PA
CUST00102,2023-10-26,29,Other,IL
CUST01703,2022-08-28,42,Female,GA
CUST01412,2022-10-01,58,Other,NY
CUST00883,2023-11-10,24,Female,MI
CUST01428,2022-12-20,35,Female,MI
CUST01071,2022-10-29,55,Male,OH
CUST02428,2022-12-24,59,Female,FL
CUST01719,2023-02-23,35,Other,AZ
CUST02199,2023-06-04,56,Female,FL
CUST02762,2023-07-19,31,Other,NY
CUST00055,2024-05-17,64,Female,OH
CUST00002,2022-04-25,20,Male,CO
CUST01488,2023-10-28,59,Other,PA
CUST02495,2023-06-12,21,Other,PA
CUST01677,2023-11-22,47,Female,CO
CUST00760,2024-04-03,23,Other,IL
CUST02817,2022-09-14,50,Female,VA
CUST00434,2022-09-25,32,Other,CO
CUST01335,2023-11-05,26,Female,OH
CUST01207,2022-06-10,49,Female,OH
CUST00870,2024-03-28,41,Male,MA
CUST00229,2023-01-07,37,Male,NY
CUST01051,2022-01-11,45,Other,NY
CUST00735,2024-02-26,43,Female,NY
CUST01278,2024-05-31,46,Female,CO
CUST00146,2022-09-10,70,Male,FL
CUST01473,2022-01-16,42,Male,OH
CUST01032,2023-11-16,23,Female,NC
CUST02439,2022-08-18,41,Other,CO
CUST01009,2023-09-23,63,Other,MA
