order_id,customer_id,product_id,order_date,quantity,discount_pct,total_amount,payment_method,shipping_city,shipping_state,delivery_days,marketing_channel,is_returning_customer,review_rating,return_flag
ORD008547,CUST00185,PROD0004,2023-02-21,4,0,280.8,Gift Card,TXCity3,TX,10.0,Referral,0,3.0,0
ORD008548,CUST00436,PROD0027,2024-02-21,5,0,1639.45,Gift Card,MICity1,MI,11.0,Referral,0,4.0,0
ORD008549,CUST02169,PROD0038,2024-03-03,3,0,1334.25,PayPal,COCity3,CO,7.0,Referral,1,4.0,0
ORD008550,CUST01210,PROD0047,2024-07-01,4,10,1187.39,Debit Card,NCCity1,NC,6.0,Email,1,,0
ORD008551,CUST01884,PROD0050,2022-11-25,3,0,152.4,Debit Card,MACity2,MA,2.0,Email,1,5.0,0
ORD008552,CUST01361,PROD0017,2023-10-28,1,0,123.61,PayPal,PACity3,PA,6.0,Organic Search,0,3.0,0
ORD008553,CUST02994,PROD0045,2023-05-17,4,0,219.6,Gift Card,MACity2,MA,13.0,Social Media,0,5.0,0
ORD008554,CUST00101,PROD0044,2024-09-25,1,0,146.2,Credit Card,FLCity3,FL,4.0,Social Media,0,4.0,0
ORD008555,CUST01723,PROD0013,2022-11-29,4,0,1093.84,Gift Card,FLCity1,FL,3.0,Paid Ads,1,,0
ORD008556,CUST00743,PROD0050,2024-12-07,1,20,91.54,PayPal,GACity2,GA,6.0,Paid Ads,0,,0
ORD008557,CUST02252,PROD0022,2024-08-27,1,20,370.16,Credit Card,NCCity2,NC,10.0,Referral,1,5.0,0
ORD008558,CUST01449,PROD0008,2023-08-17,3,25,726.88,Bank Transfer,CACity1,CA,5.0,Email,1,5.0,0
ORD008559,CUST00009,PROD0040,2024-07-14,3,0,117.66,Apple Pay,TXCity2,TX,6.0,Organic Search,0,,0
ORD008560,CUST02636,PROD0048,2024-09-08,4,0,1568.12,Apple Pay,NCCity3,NC,13.0,Paid Ads,0,5.0,0
ORD008561,CUST02916,PROD0009,2024-12-24,2,0,49.9,Bank Transfer,AZCity3,AZ,7.0,Organic Search,0,5.0,0
ORD008562,CUST01439,PROD0008,2023-03-16,4,0,475.88,PayPal,COCity2,CO,10.0,Referral,0,1.0,0
ORD008563,CUST02537,PROD0031,2024-12-10,3,0,763.23,Apple Pay,AZCity1,AZ,10.0,Paid Ads,1,4.0,0
ORD008564,CUST02910,PROD0034,2024-01-13,4,5,1125.79,Credit Card,WACity1,WA,4.0,Direct,1,5.0,0
ORD008565,CUST00213,PROD0043,2024-01-22,4,20,255.68,Credit Card,WACity2,WA,6.0,Paid Ads,1,5.0,1
ORD008566,CUST00564,PROD0035,2024-05-10,5,25,568.88,Apple Pay,PACity3,PA,14.0,Email,0,5.0,0
ORD008567,CUST02131,PROD0004,2022-11-27,4,25,987.48,PayPal,VACity1,VA,6.0,Direct,1,,0
ORD008568,CUST02265,PROD0030,2024-12-20,2,0,820.22,Gift Card,OHCity2,OH,3.0,Referral,1,5.0,0
ORD008569,CUST00744,PROD0034,2023-11-05,5,15,228.56,PayPal,ILCity2,IL,3.0,Social Media,0,4.0,0
ORD008570,CUST02445,PROD0023,2024-05-03,2,25,619.06,Apple Pay,GACity3,GA,7.0,Direct,0,2.0,0
ORD008571,CUST01076,PROD0014,2024-01-26,3,0,813.45,Bank Transfer,VACity1,VA,3.0,Referral,1,5.0,0
ORD008572,CUST01540,PROD0047,2024-05-27,3,25,222.37,Apple Pay,NCCity2,NC,6.0,Paid Ads,1,4.0,0
ORD008573,CUST00327,PROD0025,2024-11-29,5,0,2469.9,Credit Card,NYCity3,NY,5.0,Direct,0,2.0,0
ORD008574,CUST00763,PROD0028,2024-06-13,5,0,239.4,Apple Pay,CACity1,CA,10.0,Email,0,3.0,0
ORD008575,CUST02391,PROD0040,2023-08-23,2,20,41.92,Debit Card,GACity2,GA,10.0,Email,0,4.0,0
ORD008576,CUST02465,PROD0026,2023-08-20,3,20,275.64,Apple Pay,OHCity2,OH,6.0,Organic Search,0,5.0,0
ORD008577,CUST00298,PROD0034,2023-05-22,5,10,2235.38,Debit Card,NCCity3,NC,13.0,Email,1,4.0,0
ORD008578,CUST02467,PROD0041,2024-12-18,4,0,213.8,Apple Pay,GACity1,GA,8.0,Direct,1,5.0,0
ORD008579,CUST00661,PROD0018,2023-06-07,1,20,316.38,Bank Transfer,OHCity3,OH,1.0,Social Media,1,5.0,0
ORD008580,CUST00545,PROD0045,2024-11-21,3,10,412.4,Debit Card,ILCity2,IL,7.0,Organic Search,0,4.0,0
ORD008581,CUST02755,PROD0018,2023-01-18,2,0,87.38,Debit Card,CACity3,CA,4.0,Direct,0,4.0,0
ORD008582,CUST01985,PROD0029,2023-03-09,2,0,720.96,Credit Card,COCity3,CO,1.0,Paid Ads,1,4.0,0
ORD008583,CUST00941,PROD0045,2023-03-29,3,5,678.61,Debit Card,GACity1,GA,8.0,Referral,1,4.0,0
ORD008584,CUST00578,PROD0044,2024-11-08,3,10,1269.89,Debit Card,AZCity3,AZ,10.0,Organic Search,1,5.0,0
ORD008585,CUST00335,PROD0038,2022-06-09,1,15,235.82,Credit Card,ILCity2,IL,3.0,Organic Search,0,5.0,0
ORD008586,CUST02554,PROD0011,2024-12-04,4,25,817.5,Gift Card,AZCity1,AZ,8.0,Organic Search,0,5.0,0
ORD008587,CUST01266,PROD0030,2024-12-25,3,25,292.86,Bank Transfer,WACity2,WA,1.0,Direct,0,2.0,0
ORD008588,CUST00551,PROD0006,2024-12-10,2,15,339.68,Credit Card,FLCity1,FL,13.0,Paid Ads,1,3.0,0
ORD008589,CUST01557,PROD0035,2023-06-25,4,20,1346.24,Bank Transfer,FLCity1,FL,1.0,Email,0,4.0,0
ORD008590,CUST00871,PROD0038,2023-11-24,4,0,704.8,PayPal,GACity3,GA,8.0,Email,1,1.0,0
ORD008591,CUST00673,PROD0047,2024-10-28,1,10,434.41,Apple Pay,ILCity2,IL,2.0,Paid Ads,0,2.0,0
ORD008592,CUST02939,PROD0027,2023-08-14,4,5,1699.32,Debit Card,NCCity1,NC,6.0,Organic Search,1,5.0,0
ORD008593,CUST01228,PROD0001,2024-04-29,1,25,292.13,Gift Card,CACity3,CA,11.0,Direct,1,5.0,0
ORD008594,CUST01375,PROD0020,2022-05-22,2,0,457.52,Credit Card,PACity3,PA,3.0,Email,0,1.0,0
ORD008595,CUST02626,PROD0033,2022-11-13,3,10,321.35,Credit Card,TXCity1,TX,,Paid Ads,0,5.0,0
ORD008596,CUST02131,PROD0045,2023-06-14,3,0,461.91,Apple Pay,VACity3,VA,4.0,Paid Ads,0,4.0,0
ORD008597,CUST01702,PROD0002,2024-11-03,4,0,646.8,Credit Card,ILCity1,IL,8.0,Paid Ads,0,3.0,0
ORD008598,CUST00197,PROD0007,2023-06-25,3,0,909.3,Bank Transfer,MICity1,MI,5.0,Referral,1,2.0,0
ORD008599,CUST01055,PROD0038,2024-01-12,2,5,63.69,Apple Pay,FLCity1,FL,11.0,Direct,1,1.0,0
ORD008600,CUST01341,PROD0038,2022-09-29,1,0,52.43,PayPal,MICity1,MI,1.0,Direct,0,4.0,0
ORD008601,CUST00291,PROD0033,2022-07-31,4,0,241.0,Gift Card,WACity3,WA,4.0,Referral,1,4.0,0
ORD008602,CUST00539,PROD0013,2024-03-19,3,0,1393.41,Apple Pay,PACity2,PA,2.0,Email,1,3.0,0
ORD008603,CUST02285,PROD0043,2024-12-14,4,0,726.64,Debit Card,GACity3,GA,11.0,Social Media,1,2.0,0
ORD008604,CUST00465,PROD0019,2024-03-05,1,0,337.56,Gift Card,MICity1,MI,12.0,Referral,0,4.0,0
ORD008605,CUST02138,PROD0043,2023-06-13,4,25,314.31,Apple Pay,VACity1,VA,6.0,Social Media,0,4.0,0
ORD008606,CUST02563,PROD0019,2022-10-26,1,0,109.56,Apple Pay,MICity1,MI,9.0,Paid Ads,0,5.0,0
ORD008607,CUST01520,PROD0013,2022-11-21,2,5,670.4,Credit Card,ILCity3,IL,5.0,Referral,0,4.0,0
ORD008608,CUST01807,PROD0025,2022-10-15,3,0,147.27,Bank Transfer,GACity1,GA,14.0,Referral,1,5.0,0
ORD008609,CUST00753,PROD0035,2024-07-05,1,0,130.05,Apple Pay,PACity3,PA,9.0,Direct,1,3.0,0
ORD008610,CUST00162,PROD0006,2024-11-15,1,0,447.55,Debit Card,CACity1,CA,7.0,Referral,0,5.0,0
ORD008611,CUST01255,PROD0035,2024-08-21,1,0,219.8,Credit Card,WACity3,WA,9.0,Email,0,,0
ORD008612,CUST01931,PROD0049,2023-09-06,5,0,913.1,Apple Pay,MICity1,MI,4.0,Social Media,0,3.0,0
ORD008613,CUST02517,PROD0032,2024-04-03,3,25,703.33,PayPal,GACity2,GA,11.0,Referral,0,5.0,0
ORD008614,CUST01586,PROD0048,2024-02-24,1,25,330.01,Apple Pay,MACity2,MA,2.0,Paid Ads,1,5.0,1
ORD008615,CUST01676,PROD0038,2024-12-17,3,25,615.11,Gift Card,OHCity1,OH,2.0,Paid Ads,1,1.0,0
ORD008616,CUST00201,PROD0039,2024-09-19,1,15,45.85,PayPal,TXCity2,TX,6.0,Paid Ads,1,1.0,0
ORD008617,CUST02090,PROD0009,2024-12-11,5,20,399.52,Apple Pay,NCCity3,NC,14.0,Direct,1,4.0,1
ORD008618,CUST02531,PROD0025,2022-08-12,1,0,224.32,Gift Card,AZCity3,AZ,2.0,Paid Ads,1,5.0,0
ORD008619,CUST00024,PROD0001,2022-02-04,5,20,911.2,PayPal,TXCity2,TX,2.0,Paid Ads,1,4.0,0
ORD008620,CUST01787,PROD0039,2024-07-03,1,0,376.79,Credit Card,GACity1,GA,8.0,Referral,1,2.0,0
ORD008621,CUST00822,PROD0039,2024-03-06,5,10,1142.19,Credit Card,MACity1,MA,7.0,Paid Ads,1,5.0,0
ORD008622,CUST00277,PROD0015,2023-03-04,5,0,2254.6,Gift Card,NCCity1,NC,11.0,Social Media,1,,0
ORD008623,CUST01734,PROD0002,2024-10-15,5,0,1020.25,Credit Card,CACity1,CA,10.0,Email,0,5.0,0
ORD008624,CUST01310,PROD0003,2024-12-07,3,10,604.04,Credit Card,OHCity1,OH,11.0,Email,1,5.0,0
ORD008625,CUST00556,PROD0038,2024-11-14,4,0,582.52,PayPal,COCity2,CO,13.0,Organic Search,1,3.0,0
ORD008626,CUST00134,PROD0026,2024-12-27,4,15,695.2,Credit Card,MACity2,MA,12.0,Organic Search,0,4.0,0
ORD008627,CUST02373,PROD0010,2022-09-20,3,20,1063.2,Apple Pay,OHCity2,OH,7.0,Social Media,1,5.0,0
ORD008628,CUST02037,PROD0020,2023-05-23,4,25,296.25,Gift Card,NYCity2,NY,9.0,Email,0,4.0,0
ORD008629,CUST00503,PROD0029,2023-08-08,4,25,341.25,PayPal,WACity3,WA,2.0,Paid Ads,1,5.0,0
ORD008630,CUST01439,PROD0012,2023-07-24,2,0,21.4,Credit Card,COCity1,CO,3.0,Organic Search,0,5.0,0
ORD008631,CUST02244,PROD0008,2022-07-15,1,15,140.39,Debit Card,WACity3,WA,11.0,Direct,1,5.0,0
ORD008632,CUST01468,PROD0034,2024-12-09,4,0,1286.36,Credit Card,PACity2,PA,8.0,Organic Search,1,5.0,0
ORD008633,CUST02954,PROD0040,2024-11-29,4,0,1896.36,Apple Pay,TXCity1,TX,1.0,Email,1,4.0,0
ORD008634,CUST01895,PROD0014,2024-03-14,2,0,85.94,Bank Transfer,VACity2,VA,14.0,Paid Ads,0,5.0,0
ORD008635,CUST00161,PROD0047,2022-06-01,1,5,31.53,PayPal,TXCity2,TX,,Paid Ads,1,5.0,0
ORD008636,CUST02930,PROD0048,2024-10-21,5,0,1940.65,Debit Card,NCCity3,NC,6.0,Direct,0,5.0,0
ORD008637,CUST01572,PROD0047,2023-05-11,1,0,24.55,PayPal,NCCity3,NC,12.0,Direct,0,5.0,0
ORD008638,CUST00499,PROD0034,2024-12-24,2,0,206.18,PayPal,NYCity3,NY,7.0,Paid Ads,1,,0
ORD008639,CUST01050,PROD0033,2024-01-06,3,10,543.27,Credit Card,FLCity1,FL,7.0,Direct,1,5.0,0
ORD008640,CUST01223,PROD0031,2022-07-06,5,0,1884.6,Gift Card,PACity1,PA,11.0,Direct,0,5.0,0
ORD008641,CUST00006,PROD0014,2022-09-10,3,20,499.54,Bank Transfer,NYCity2,NY,11.0,Social Media,1,1.0,0
ORD008642,CUST00353,PROD0044,2024-08-08,4,0,823.28,PayPal,MACity3,MA,7.0,Organic Search,1,5.0,1
ORD008643,CUST02011,PROD0045,2023-04-18,2,0,685.34,Debit Card,NCCity1,NC,7.0,Paid Ads,0,5.0,0
ORD008644,CUST02067,PROD0028,2023-12-26,5,0,2112.8,Credit Card,AZCity2,AZ,5.0,Direct,1,4.0,0
ORD008645,CUST00693,PROD0030,2023-10-29,2,0,102.54,Debit Card,WACity1,WA,8.0,Paid Ads,0,4.0,0
ORD008646,CUST00956,PROD0038,2024-01-29,5,0,418.3,Bank Transfer,MACity3,MA,11.0,Paid Ads,1,,0
ORD008647,CUST02233,PROD0042,2023-02-02,2,0,148.72,PayPal,NYCity2,NY,9.0,Paid Ads,1,1.0,0
ORD008648,CUST02772,PROD0010,2023-10-05,2,20,405.22,Bank Transfer,MICity2,MI,10.0,Organic Search,1,5.0,0
ORD008649,CUST00836,PROD0006,2024-05-13,2,20,620.22,Credit Card,OHCity2,OH,8.0,Direct,1,2.0,0
ORD008650,CUST00971,PROD0041,2023-01-31,2,10,85.23,Debit Card,GACity3,GA,11.0,Social Media,1,2.0,0
ORD008651,CUST00077,PROD0011,2022-08-12,5,5,1679.6,Gift Card,WACity1,WA,4.0,Referral,1,1.0,0
ORD008652,CUST01680,PROD0022,2024-09-18,5,25,859.65,Credit Card,WACity3,WA,2.0,Paid Ads,1,1.0,0
ORD008653,CUST01699,PROD0042,2024-03-10,1,25,346.25,PayPal,MACity2,MA,8.0,Email,0,4.0,0
ORD008654,CUST02292,PROD0001,2023-06-21,5,15,1313.04,Bank Transfer,GACity3,GA,11.0,Direct,0,,0
ORD008655,CUST01820,PROD0002,2024-12-29,3,10,885.95,PayPal,VACity2,VA,7.0,Referral,1,1.0,0
ORD008656,CUST01035,PROD0031,2023-03-26,3,15,1245.42,Apple Pay,VACity2,VA,7.0,Direct,0,1.0,0
ORD008657,CUST02893,PROD0031,2024-06-06,2,5,442.55,Bank Transfer,GACity3,GA,10.0,Direct,1,4.0,0
ORD008658,CUST01316,PROD0021,2023-11-29,4,0,1323.12,Apple Pay,GACity1,GA,8.0,Paid Ads,1,4.0,0
ORD008659,CUST02980,PROD0033,2024-12-07,1,25,16.88,Bank Transfer,TXCity3,TX,7.0,Email,1,4.0,0
ORD008660,CUST00292,PROD0006,2022-04-02,2,20,382.3,Debit Card,VACity2,VA,13.0,Paid Ads,1,2.0,0
ORD008661,CUST01137,PROD0050,2024-05-17,4,5,323.65,Bank Transfer,TXCity3,TX,8.0,Organic Search,0,,0
ORD008662,CUST00472,PROD0023,2023-04-20,2,0,526.22,Apple Pay,CACity3,CA,5.0,Email,1,4.0,0
ORD008663,CUST00981,PROD0026,2023-04-05,3,0,426.66,Gift Card,ILCity1,IL,3.0,Direct,1,,0
ORD008664,CUST01662,PROD0032,2024-12-26,4,10,60.01,Apple Pay,AZCity3,AZ,10.0,Organic Search,1,3.0,0
ORD008665,CUST01985,PROD0003,2022-10-28,3,5,1395.16,Bank Transfer,COCity1,CO,8.0,Email,0,,0
ORD008666,CUST01355,PROD0046,2023-04-11,3,15,352.05,Gift Card,WACity2,WA,10.0,Referral,1,5.0,0
ORD008667,CUST01586,PROD0017,2023-06-23,3,5,388.91,Gift Card,MACity3,MA,10.0,Paid Ads,0,3.0,0
ORD008668,CUST01923,PROD0028,2022-08-16,3,25,624.06,Gift Card,ILCity2,IL,13.0,Email,0,1.0,0
ORD008669,CUST00462,PROD0026,2023-05-07,3,15,605.47,Credit Card,FLCity3,FL,14.0,Paid Ads,1,5.0,0
ORD008670,CUST00511,PROD0003,2024-07-26,1,15,395.63,Debit Card,GACity3,GA,2.0,Social Media,1,2.0,0
ORD008671,CUST00169,PROD0011,2024-07-01,4,25,1191.39,Gift Card,COCity2,CO,11.0,Paid Ads,1,5.0,0
ORD008672,CUST01076,PROD0022,2023-05-24,3,0,108.39,Debit Card,VACity3,VA,2.0,Direct,1,3.0,0
ORD008673,CUST02342,PROD0010,2023-01-11,4,0,754.68,PayPal,OHCity1,OH,8.0,Social Media,1,2.0,0
ORD008674,CUST02638,PROD0046,2024-02-24,2,25,152.19,Bank Transfer,NYCity1,NY,3.0,Social Media,1,,0
ORD008675,CUST00712,PROD0050,2023-04-25,1,10,412.91,Debit Card,ILCity1,IL,6.0,Paid Ads,1,5.0,0
ORD008676,CUST02982,PROD0041,2024-12-11,5,0,1191.2,Bank Transfer,PACity2,PA,9.0,Paid Ads,0,5.0,0
ORD008677,CUST00475,PROD0042,2024-12-02,3,5,520.12,Apple Pay,AZCity3,AZ,12.0,Organic Search,1,,0
ORD008678,CUST01311,PROD0044,2022-11-30,5,15,1601.74,Apple Pay,GACity2,GA,1.0,Direct,1,3.0,0
ORD008679,CUST00372,PROD0001,2023-08-19,3,10,1202.85,Gift Card,FLCity2,FL,4.0,Social Media,0,5.0,0
ORD008680,CUST00201,PROD0007,2024-03-27,1,0,371.94,Bank Transfer,TXCity2,TX,2.0,Referral,0,4.0,0
ORD008681,CUST01538,PROD0020,2024-11-04,5,0,1286.5,Credit Card,MICity3,MI,10.0,Organic Search,0,2.0,0
ORD008682,CUST00373,PROD0016,2024-02-12,1,20,175.58,Bank Transfer,MACity3,MA,11.0,Referral,1,2.0,0
ORD008683,CUST00426,PROD0050,2024-12-26,1,20,258.22,Debit Card,COCity1,CO,5.0,Paid Ads,1,4.0,0
ORD008684,CUST00053,PROD0047,2022-06-27,3,0,389.28,PayPal,GACity1,GA,10.0,Paid Ads,0,4.0,0
ORD008685,CUST00538,PROD0026,2023-01-17,4,25,388.92,Credit Card,AZCity1,AZ,10.0,Direct,1,3.0,0
ORD008686,CUST02766,PROD0015,2022-12-05,1,5,186.02,Debit Card,WACity1,WA,1.0,Paid Ads,0,4.0,0
ORD008687,CUST02670,PROD0050,2023-06-14,1,15,96.39,Debit Card,FLCity1,FL,6.0,Direct,1,5.0,0
ORD008688,CUST01653,PROD0048,2023-05-24,2,0,682.04,Gift Card,MACity1,MA,12.0,Referral,1,5.0,0
ORD008689,CUST01841,PROD0037,2024-12-17,1,10,393.72,Gift Card,PACity1,PA,8.0,Direct,1,5.0,0
ORD008690,CUST00443,PROD0021,2024-11-08,2,20,354.88,Bank Transfer,NCCity3,NC,13.0,Direct,1,4.0,1
ORD008691,CUST00009,PROD0028,2024-05-14,2,0,199.5,Bank Transfer,TXCity2,TX,10.0,Organic Search,0,2.0,0
ORD008692,CUST01682,PROD0024,2023-12-10,3,0,439.44,Bank Transfer,TXCity2,TX,14.0,Referral,0,3.0,0
ORD008693,CUST01919,PROD0001,2023-05-30,5,0,722.75,PayPal,COCity1,CO,11.0,Social Media,1,,0
ORD008694,CUST01967,PROD0040,2024-01-22,1,10,208.78,PayPal,MICity1,MI,14.0,Paid Ads,0,1.0,1
ORD008695,CUST02381,PROD0014,2023-08-16,5,15,1134.71,PayPal,WACity2,WA,11.0,Organic Search,1,4.0,0
ORD008696,CUST00942,PROD0018,2023-04-02,5,0,305.35,Debit Card,TXCity2,TX,14.0,Direct,1,4.0,0
ORD008697,CUST01337,PROD0026,2024-05-22,1,0,381.28,Gift Card,WACity2,WA,4.0,Social Media,1,,0
ORD008698,CUST00553,PROD0042,2023-04-15,1,15,390.94,PayPal,WACity2,WA,14.0,Organic Search,1,5.0,0
ORD008699,CUST00645,PROD0026,2022-12-07,4,10,1652.4,Credit Card,ILCity1,IL,4.0,Email,1,,0
ORD008700,CUST02898,PROD0036,2024-09-28,2,0,829.02,Bank Transfer,WACity2,WA,12.0,Social Media,1,5.0,0
ORD008701,CUST01044,PROD0049,2023-02-06,3,25,147.87,Apple Pay,OHCity1,OH,,Email,0,,0
ORD008702,CUST02581,PROD0023,2024-04-09,2,0,25.12,Apple Pay,NYCity2,NY,7.0,Paid Ads,1,1.0,0
ORD008703,CUST00640,PROD0020,2023-03-01,2,20,592.58,Debit Card,TXCity1,TX,3.0,Paid Ads,1,,0
ORD008704,CUST00480,PROD0038,2023-09-11,1,0,25.0,Bank Transfer,NCCity1,NC,12.0,Social Media,0,5.0,0
ORD008705,CUST01538,PROD0034,2024-06-02,1,20,273.6,Gift Card,MICity1,MI,11.0,Social Media,1,3.0,0
ORD008706,CUST00466,PROD0036,2023-05-24,3,0,710.13,PayPal,NYCity2,NY,8.0,Direct,1,3.0,0
ORD008707,CUST02246,PROD0036,2023-08-30,1,0,499.72,Credit Card,NYCity2,NY,13.0,Direct,1,4.0,0
ORD008708,CUST00128,PROD0009,2024-04-02,1,25,209.95,Credit Card,NCCity3,NC,8.0,Referral,0,4.0,0
ORD008709,CUST02036,PROD0015,2023-03-22,2,0,304.0,PayPal,PACity1,PA,1.0,Referral,1,4.0,0
ORD008710,CUST02068,PROD0020,2023-01-06,5,10,1475.28,Gift Card,PACity3,PA,8.0,Social Media,1,4.0,0
ORD008711,CUST02268,PROD0013,2023-05-02,2,20,454.83,Bank Transfer,MICity3,MI,3.0,Social Media,0,4.0,0
ORD008712,CUST01528,PROD0047,2024-11-17,2,15,553.32,Bank Transfer,AZCity1,AZ,11.0,Direct,0,3.0,0
ORD008713,CUST02951,PROD0009,2022-12-06,2,10,757.39,Gift Card,CACity3,CA,7.0,Email,1,5.0,0
ORD008714,CUST02514,PROD0015,2023-02-21,2,15,440.27,Apple Pay,ILCity1,IL,5.0,Direct,1,4.0,0
ORD008715,CUST01712,PROD0036,2023-05-06,2,0,704.5,PayPal,PACity1,PA,13.0,Social Media,1,3.0,0
ORD008716,CUST00558,PROD0017,2023-12-12,3,5,481.56,Apple Pay,AZCity3,AZ,7.0,Direct,0,1.0,0
ORD008717,CUST02473,PROD0011,2024-06-19,4,10,1476.04,Gift Card,ILCity1,IL,1.0,Email,1,3.0,0
ORD008718,CUST01223,PROD0037,2022-08-24,5,0,187.0,Apple Pay,PACity2,PA,8.0,Organic Search,0,3.0,0
ORD008719,CUST02570,PROD0046,2023-08-29,1,0,358.6,Credit Card,FLCity1,FL,12.0,Referral,0,4.0,0
ORD008720,CUST01819,PROD0037,2023-02-05,1,15,382.36,PayPal,TXCity3,TX,4.0,Social Media,1,,0
ORD008721,CUST02986,PROD0022,2023-01-30,4,25,202.95,Credit Card,OHCity2,OH,6.0,Email,0,,0
ORD008722,CUST00774,PROD0030,2023-12-01,3,0,832.11,Bank Transfer,AZCity3,AZ,3.0,Paid Ads,0,4.0,0
ORD008723,CUST00065,PROD0039,2023-07-30,2,0,272.94,Bank Transfer,CACity3,CA,10.0,Referral,0,1.0,1
ORD008724,CUST01194,PROD0030,2023-01-31,1,25,173.99,Credit Card,VACity2,VA,5.0,Referral,1,3.0,0
ORD008725,CUST01127,PROD0016,2022-09-25,1,25,248.83,Bank Transfer,MACity1,MA,1.0,Email,1,4.0,0
ORD008726,CUST02573,PROD0005,2023-10-31,2,0,544.16,PayPal,CACity2,CA,14.0,Direct,0,4.0,0
ORD008727,CUST01501,PROD0003,2024-07-11,1,20,327.34,Credit Card,MACity2,MA,13.0,Referral,0,5.0,0
ORD008728,CUST00488,PROD0002,2022-05-05,2,15,486.0,Debit Card,GACity1,GA,3.0,Paid Ads,1,4.0,0
ORD008729,CUST01992,PROD0007,2022-11-19,1,10,334.04,PayPal,TXCity2,TX,8.0,Direct,0,5.0,0
ORD008730,CUST02179,PROD0047,2024-06-30,1,0,398.72,Bank Transfer,WACity2,WA,10.0,Organic Search,1,4.0,0
ORD008731,CUST00735,PROD0004,2024-09-20,1,0,256.82,Gift Card,NYCity1,NY,4.0,Direct,0,5.0,0
ORD008732,CUST00893,PROD0013,2023-10-24,1,15,239.14,PayPal,TXCity2,TX,8.0,Email,1,5.0,0
ORD008733,CUST01828,PROD0004,2022-06-08,3,10,1032.24,Debit Card,PACity1,PA,6.0,Organic Search,1,,0
ORD008734,CUST02664,PROD0029,2024-08-04,3,0,1405.95,Apple Pay,FLCity3,FL,14.0,Referral,1,3.0,0
ORD008735,CUST00911,PROD0006,2023-01-03,1,25,133.58,Apple Pay,COCity2,CO,9.0,Paid Ads,0,5.0,0
ORD008736,CUST00250,PROD0025,2024-01-19,3,5,1334.97,Credit Card,NYCity1,NY,8.0,Paid Ads,0,3.0,0
ORD008737,CUST02444,PROD0026,2024-09-17,3,0,1162.23,Debit Card,GACity3,GA,3.0,Social Media,1,5.0,0
ORD008738,CUST00956,PROD0017,2024-06-04,1,0,56.77,PayPal,MACity1,MA,5.0,Email,0,1.0,0
ORD008739,CUST01434,PROD0047,2024-06-17,2,0,212.02,Gift Card,MACity1,MA,14.0,Organic Search,1,3.0,0
ORD008740,CUST01815,PROD0043,2024-10-06,5,10,127.53,Debit Card,MACity2,MA,1.0,Referral,1,3.0,0
ORD008741,CUST02672,PROD0031,2024-12-05,4,15,1076.85,Credit Card,MACity2,MA,14.0,Paid Ads,1,4.0,0
ORD008742,CUST00034,PROD0018,2023-10-27,3,0,1112.88,Bank Transfer,NYCity1,NY,8.0,Social Media,0,2.0,0
ORD008743,CUST02489,PROD0025,2024-12-05,3,0,993.48,Apple Pay,AZCity1,AZ,7.0,Direct,1,3.0,0
ORD008744,CUST00649,PROD0023,2024-03-31,4,0,1991.88,Debit Card,ILCity3,IL,5.0,Paid Ads,0,4.0,0
ORD008745,CUST01132,PROD0023,2023-04-25,3,0,1295.88,Gift Card,GACity1,GA,10.0,Email,1,,0
ORD008746,CUST01203,PROD0037,2023-02-24,5,5,1799.16,Credit Card,TXCity1,TX,9.0,Social Media,1,,1
ORD008747,CUST02956,PROD0050,2024-04-14,1,0,342.14,Gift Card,ILCity2,IL,5.0,Email,1,4.0,0
ORD008748,CUST01155,PROD0004,2022-09-10,4,0,385.64,Bank Transfer,TXCity2,TX,9.0,Social Media,1,,0
ORD008749,CUST00469,PROD0036,2024-11-09,3,0,50.73,Debit Card,COCity2,CO,14.0,Organic Search,1,5.0,0
ORD008750,CUST01428,PROD0016,2024-04-21,3,10,886.17,PayPal,MICity1,MI,7.0,Referral,0,4.0,1
ORD008751,CUST00431,PROD0016,2024-06-17,3,0,399.93,Bank Transfer,MACity1,MA,4.0,Email,1,4.0,0
ORD008752,CUST00004,PROD0018,2024-04-02,3,25,683.3,Apple Pay,MICity2,MI,3.0,Referral,1,3.0,0
ORD008753,CUST02010,PROD0043,2022-10-21,3,0,436.8,Gift Card,TXCity2,TX,8.0,Paid Ads,1,,0
ORD008754,CUST02052,PROD0017,2023-01-22,5,5,797.29,Bank Transfer,TXCity3,TX,8.0,Social Media,0,1.0,0
ORD008755,CUST01971,PROD0039,2023-09-06,5,0,1458.95,Apple Pay,AZCity1,AZ,10.0,Paid Ads,1,2.0,0
ORD008756,CUST02810,PROD0030,2024-07-12,5,0,1562.15,Gift Card,CACity1,CA,2.0,Email,0,1.0,0
ORD008757,CUST00075,PROD0030,2023-05-09,5,5,791.97,Gift Card,PACity2,PA,10.0,Paid Ads,0,,0
ORD008758,CUST02579,PROD0016,2024-11-18,4,10,1443.53,Bank Transfer,WACity3,WA,4.0,Referral,1,4.0,0
ORD008759,CUST02717,PROD0003,2023-01-16,3,0,826.92,PayPal,TXCity1,TX,10.0,Email,1,1.0,1
ORD008760,CUST01549,PROD0002,2024-03-28,1,20,347.8,PayPal,ILCity2,IL,11.0,Direct,0,4.0,0
ORD008761,CUST00917,PROD0005,2024-05-29,1,25,334.9,Credit Card,ILCity1,IL,2.0,Direct,0,5.0,0
